"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive" "mean_negative" "weighted_mean_negative" "max_negative" "min_negative"
0.63193 5248 0 0.6132 1.0000 0.1512 0.7287 0.7287 1.0000 0.3952 0.1512 0.1512 0.1512 0.1512
0.63200 5248 0 0.6131 1.0000 0.1511 0.7286 0.7286 1.0000 0.3951 0.1511 0.1511 0.1511 0.1511
0.63207 5247 0 0.6131 1.0000 0.1511 0.7286 0.7286 1.0000 0.3951 0.1511 0.1511 0.1511 0.1511
0.63214 5246 0 0.6131 1.0000 0.1511 0.7286 0.7286 1.0000 0.3950 0.1511 0.1511 0.1511 0.1511
0.63221 5245 0 0.6130 1.0000 0.1510 0.7285 0.7285 1.0000 0.3950 0.1510 0.1510 0.1510 0.1510
0.63228 5244 0 0.6130 1.0000 0.1510 0.7285 0.7285 1.0000 0.3949 0.1510 0.1510 0.1510 0.1510
0.63235 5243 0 0.6130 1.0000 0.1510 0.7285 0.7285 1.0000 0.3948 0.1510 0.1510 0.1510 0.1510
0.63242 5241 0 0.6129 1.0000 0.1509 0.7284 0.7284 1.0000 0.3948 0.1509 0.1509 0.1509 0.1509
0.63249 5241 0 0.6129 1.0000 0.1509 0.7284 0.7284 1.0000 0.3948 0.1509 0.1509 0.1509 0.1509
0.63256 5239 0 0.6128 1.0000 0.1508 0.7283 0.7283 1.0000 0.3947 0.1508 0.1508 0.1508 0.1508
0.63263 5239 0 0.6128 1.0000 0.1508 0.7283 0.7283 1.0000 0.3946 0.1508 0.1508 0.1508 0.1508
0.63270 5238 0 0.6127 1.0000 0.1507 0.7283 0.7283 1.0000 0.3945 0.1507 0.1507 0.1507 0.1507
0.63277 5237 0 0.6127 1.0000 0.1507 0.7282 0.7282 1.0000 0.3945 0.1507 0.1507 0.1507 0.1507
0.63284 5236 0 0.6127 1.0000 0.1507 0.7282 0.7282 1.0000 0.3944 0.1507 0.1507 0.1507 0.1507
0.63291 5234 0 0.6126 1.0000 0.1506 0.7282 0.7282 1.0000 0.3944 0.1506 0.1506 0.1506 0.1506
0.63299 5234 0 0.6126 1.0000 0.1506 0.7281 0.7281 1.0000 0.3943 0.1506 0.1506 0.1506 0.1506
0.63306 5232 0 0.6126 1.0000 0.1505 0.7281 0.7281 1.0000 0.3942 0.1505 0.1505 0.1505 0.1505
0.63313 5232 0 0.6125 1.0000 0.1505 0.7280 0.7280 1.0000 0.3942 0.1505 0.1505 0.1505 0.1505
0.63320 5231 0 0.6125 1.0000 0.1504 0.7280 0.7280 1.0000 0.3941 0.1504 0.1504 0.1504 0.1504
0.63327 5230 0 0.6125 1.0000 0.1504 0.7280 0.7280 1.0000 0.3941 0.1504 0.1504 0.1504 0.1504
0.63334 5229 0 0.6124 1.0000 0.1504 0.7279 0.7279 1.0000 0.3941 0.1504 0.1504 0.1504 0.1504
0.63341 5228 0 0.6124 1.0000 0.1503 0.7279 0.7279 1.0000 0.3940 0.1503 0.1503 0.1503 0.1503
0.63348 5227 0 0.6123 1.0000 0.1503 0.7279 0.7279 1.0000 0.3940 0.1503 0.1503 0.1503 0.1503
0.63355 5225 0 0.6123 1.0000 0.1502 0.7278 0.7278 1.0000 0.3939 0.1502 0.1502 0.1502 0.1502
0.63362 5225 0 0.6123 1.0000 0.1502 0.7278 0.7278 1.0000 0.3939 0.1502 0.1502 0.1502 0.1502
0.63369 5223 0 0.6122 1.0000 0.1502 0.7278 0.7278 1.0000 0.3938 0.1502 0.1502 0.1502 0.1502
0.63376 5223 0 0.6122 1.0000 0.1502 0.7277 0.7277 1.0000 0.3938 0.1502 0.1502 0.1502 0.1502
0.63383 5222 0 0.6122 1.0000 0.1501 0.7277 0.7277 1.0000 0.3937 0.1501 0.1501 0.1501 0.1501
0.63390 5221 0 0.6121 1.0000 0.1501 0.7276 0.7276 1.0000 0.3936 0.1501 0.1501 0.1501 0.1501
0.63397 5220 0 0.6121 1.0000 0.1500 0.7276 0.7276 1.0000 0.3936 0.1500 0.1500 0.1500 0.1500
0.63404 5219 0 0.6121 1.0000 0.1500 0.7276 0.7276 1.0000 0.3936 0.1500 0.1500 0.1500 0.1500
0.63411 5218 0 0.6120 1.0000 0.1500 0.7275 0.7275 1.0000 0.3935 0.1500 0.1500 0.1500 0.1500
0.63418 5216 0 0.6120 1.0000 0.1499 0.7275 0.7275 1.0000 0.3934 0.1499 0.1499 0.1499 0.1499
0.63425 5216 0 0.6120 1.0000 0.1499 0.7275 0.7275 1.0000 0.3934 0.1499 0.1499 0.1499 0.1499
0.63432 5214 0 0.6119 1.0000 0.1499 0.7275 0.7275 1.0000 0.3934 0.1499 0.1499 0.1499 0.1499
0.63439 5214 0 0.6119 1.0000 0.1499 0.7274 0.7274 1.0000 0.3934 0.1499 0.1499 0.1499 0.1499
0.63446 5213 0 0.6119 1.0000 0.1498 0.7274 0.7274 1.0000 0.3933 0.1498 0.1498 0.1498 0.1498
0.63453 5212 0 0.6119 1.0000 0.1498 0.7274 0.7274 1.0000 0.3933 0.1498 0.1498 0.1498 0.1498
0.63460 5211 0 0.6118 1.0000 0.1498 0.7273 0.7273 1.0000 0.3933 0.1498 0.1498 0.1498 0.1498
0.63467 5210 0 0.6118 1.0000 0.1498 0.7273 0.7273 1.0000 0.3932 0.1498 0.1498 0.1498 0.1498
0.63474 5209 0 0.6118 1.0000 0.1497 0.7273 0.7273 1.0000 0.3931 0.1497 0.1497 0.1497 0.1497
0.63481 5207 0 0.6117 1.0000 0.1497 0.7272 0.7272 1.0000 0.3931 0.1497 0.1497 0.1497 0.1497
0.63488 5207 0 0.6117 1.0000 0.1497 0.7272 0.7272 1.0000 0.3931 0.1497 0.1497 0.1497 0.1497
0.63495 5206 0 0.6117 1.0000 0.1496 0.7272 0.7272 1.0000 0.3930 0.1496 0.1496 0.1496 0.1496
0.63502 5205 0 0.6116 1.0000 0.1496 0.7271 0.7271 1.0000 0.3929 0.1496 0.1496 0.1496 0.1496
0.63509 5204 0 0.6116 1.0000 0.1495 0.7271 0.7271 1.0000 0.3928 0.1495 0.1495 0.1495 0.1495
0.63516 5203 0 0.6115 1.0000 0.1495 0.7270 0.7270 1.0000 0.3927 0.1495 0.1495 0.1495 0.1495
0.63523 5202 0 0.6115 1.0000 0.1494 0.7270 0.7270 1.0000 0.3927 0.1494 0.1494 0.1494 0.1494
0.63530 5200 0 0.6115 1.0000 0.1494 0.7270 0.7270 1.0000 0.3927 0.1494 0.1494 0.1494 0.1494
0.63537 5200 0 0.6114 1.0000 0.1493 0.7269 0.7269 1.0000 0.3926 0.1493 0.1493 0.1493 0.1493
0.63544 5198 0 0.6114 1.0000 0.1493 0.7269 0.7269 1.0000 0.3925 0.1493 0.1493 0.1493 0.1493
0.63551 5198 0 0.6113 1.0000 0.1493 0.7269 0.7269 1.0000 0.3925 0.1493 0.1493 0.1493 0.1493
0.63558 5197 0 0.6113 1.0000 0.1492 0.7268 0.7268 1.0000 0.3925 0.1492 0.1492 0.1492 0.1492
0.63565 5196 0 0.6113 1.0000 0.1492 0.7268 0.7268 1.0000 0.3924 0.1492 0.1492 0.1492 0.1492
0.63572 5195 0 0.6112 1.0000 0.1492 0.7268 0.7268 1.0000 0.3924 0.1492 0.1492 0.1492 0.1492
0.63579 5194 0 0.6112 1.0000 0.1491 0.7267 0.7267 1.0000 0.3923 0.1491 0.1491 0.1491 0.1491
0.63586 5193 0 0.6112 1.0000 0.1491 0.7267 0.7267 1.0000 0.3923 0.1491 0.1491 0.1491 0.1491
0.63593 5191 0 0.6111 1.0000 0.1490 0.7267 0.7267 1.0000 0.3923 0.1490 0.1490 0.1490 0.1490
0.63600 5191 0 0.6111 1.0000 0.1490 0.7266 0.7266 1.0000 0.3922 0.1490 0.1490 0.1490 0.1490
0.63607 5189 0 0.6110 1.0000 0.1489 0.7266 0.7266 1.0000 0.3921 0.1489 0.1489 0.1489 0.1489
0.63614 5189 0 0.6110 1.0000 0.1489 0.7265 0.7265 1.0000 0.3920 0.1489 0.1489 0.1489 0.1489
0.63621 5188 0 0.6110 1.0000 0.1488 0.7265 0.7265 1.0000 0.3919 0.1488 0.1488 0.1488 0.1488
0.63628 5187 0 0.6109 1.0000 0.1488 0.7264 0.7264 1.0000 0.3919 0.1488 0.1488 0.1488 0.1488
0.63635 5186 0 0.6109 1.0000 0.1488 0.7264 0.7264 1.0000 0.3919 0.1488 0.1488 0.1488 0.1488
0.63642 5185 0 0.6109 1.0000 0.1487 0.7264 0.7264 1.0000 0.3918 0.1487 0.1487 0.1487 0.1487
0.63649 5184 0 0.6108 1.0000 0.1487 0.7263 0.7263 1.0000 0.3917 0.1487 0.1487 0.1487 0.1487
0.63656 5182 0 0.6108 1.0000 0.1487 0.7263 0.7263 1.0000 0.3917 0.1487 0.1487 0.1487 0.1487
0.63663 5182 0 0.6108 1.0000 0.1487 0.7263 0.7263 1.0000 0.3917 0.1487 0.1487 0.1487 0.1487
0.63670 5181 0 0.6107 1.0000 0.1486 0.7263 0.7263 1.0000 0.3916 0.1486 0.1486 0.1486 0.1486
0.63677 5180 0 0.6107 1.0000 0.1486 0.7262 0.7262 1.0000 0.3915 0.1486 0.1486 0.1486 0.1486
0.63684 5179 0 0.6106 1.0000 0.1485 0.7262 0.7262 1.0000 0.3914 0.1485 0.1485 0.1485 0.1485
0.63691 5178 0 0.6106 1.0000 0.1485 0.7261 0.7261 1.0000 0.3914 0.1485 0.1485 0.1485 0.1485
0.63698 5177 0 0.6106 1.0000 0.1484 0.7261 0.7261 1.0000 0.3913 0.1484 0.1484 0.1484 0.1484
0.63705 5175 0 0.6105 1.0000 0.1484 0.7261 0.7261 1.0000 0.3912 0.1484 0.1484 0.1484 0.1484
0.63712 5175 0 0.6105 1.0000 0.1483 0.7260 0.7260 1.0000 0.3911 0.1483 0.1483 0.1483 0.1483
0.63719 5173 0 0.6104 1.0000 0.1483 0.7260 0.7260 1.0000 0.3910 0.1483 0.1483 0.1483 0.1483
0.63726 5173 0 0.6104 1.0000 0.1483 0.7259 0.7259 1.0000 0.3910 0.1483 0.1483 0.1483 0.1483
0.63733 5172 0 0.6104 1.0000 0.1482 0.7259 0.7259 1.0000 0.3910 0.1482 0.1482 0.1482 0.1482
0.63740 5171 0 0.6103 1.0000 0.1482 0.7259 0.7259 1.0000 0.3910 0.1482 0.1482 0.1482 0.1482
0.63747 5170 0 0.6103 1.0000 0.1482 0.7258 0.7258 1.0000 0.3909 0.1482 0.1482 0.1482 0.1482
0.63754 5169 0 0.6103 1.0000 0.1481 0.7258 0.7258 1.0000 0.3908 0.1481 0.1481 0.1481 0.1481
0.63761 5168 0 0.6102 1.0000 0.1481 0.7258 0.7258 1.0000 0.3907 0.1481 0.1481 0.1481 0.1481
0.63768 5166 0 0.6102 1.0000 0.1481 0.7257 0.7257 1.0000 0.3907 0.1481 0.1481 0.1481 0.1481
0.63775 5166 0 0.6102 1.0000 0.1480 0.7257 0.7257 1.0000 0.3907 0.1480 0.1480 0.1480 0.1480
0.63782 5164 0 0.6101 1.0000 0.1480 0.7257 0.7257 1.0000 0.3906 0.1480 0.1480 0.1480 0.1480
0.63789 5164 0 0.6101 1.0000 0.1479 0.7256 0.7256 1.0000 0.3906 0.1479 0.1479 0.1479 0.1479
0.63796 5163 0 0.6100 1.0000 0.1479 0.7256 0.7256 1.0000 0.3905 0.1479 0.1479 0.1479 0.1479
0.63803 5162 0 0.6100 1.0000 0.1479 0.7256 0.7256 1.0000 0.3905 0.1479 0.1479 0.1479 0.1479
0.63810 5161 0 0.6100 1.0000 0.1478 0.7255 0.7255 1.0000 0.3904 0.1478 0.1478 0.1478 0.1478
0.63817 5160 0 0.6100 1.0000 0.1478 0.7255 0.7255 1.0000 0.3904 0.1478 0.1478 0.1478 0.1478
0.63824 5159 0 0.6099 1.0000 0.1478 0.7255 0.7255 1.0000 0.3903 0.1478 0.1478 0.1478 0.1478
0.63831 5157 0 0.6099 1.0000 0.1477 0.7254 0.7254 1.0000 0.3902 0.1477 0.1477 0.1477 0.1477
0.63838 5157 0 0.6098 1.0000 0.1477 0.7254 0.7254 1.0000 0.3902 0.1477 0.1477 0.1477 0.1477
0.63845 5156 0 0.6098 1.0000 0.1476 0.7253 0.7253 1.0000 0.3901 0.1476 0.1476 0.1476 0.1476
0.63852 5155 0 0.6097 1.0000 0.1475 0.7253 0.7253 1.0000 0.3900 0.1475 0.1475 0.1475 0.1475
0.63859 5154 0 0.6097 1.0000 0.1475 0.7252 0.7252 1.0000 0.3899 0.1475 0.1475 0.1475 0.1475
0.63866 5153 0 0.6096 1.0000 0.1475 0.7252 0.7252 1.0000 0.3898 0.1475 0.1475 0.1475 0.1475
0.63873 5152 0 0.6096 1.0000 0.1474 0.7252 0.7252 1.0000 0.3897 0.1474 0.1474 0.1474 0.1474
0.63881 5150 0 0.6096 1.0000 0.1474 0.7251 0.7251 1.0000 0.3897 0.1474 0.1474 0.1474 0.1474
0.63888 5150 0 0.6095 1.0000 0.1473 0.7251 0.7251 1.0000 0.3896 0.1473 0.1473 0.1473 0.1473
0.63895 5148 0 0.6095 1.0000 0.1473 0.7250 0.7250 1.0000 0.3895 0.1473 0.1473 0.1473 0.1473
0.63902 5148 0 0.6094 1.0000 0.1472 0.7250 0.7250 1.0000 0.3894 0.1472 0.1472 0.1472 0.1472
0.63909 5147 0 0.6094 1.0000 0.1472 0.7250 0.7250 1.0000 0.3893 0.1472 0.1472 0.1472 0.1472
0.63916 5146 0 0.6094 1.0000 0.1471 0.7249 0.7249 1.0000 0.3893 0.1471 0.1471 0.1471 0.1471
0.63923 5145 0 0.6093 1.0000 0.1471 0.7249 0.7249 1.0000 0.3893 0.1471 0.1471 0.1471 0.1471
0.63930 5144 0 0.6093 1.0000 0.1471 0.7249 0.7249 1.0000 0.3893 0.1471 0.1471 0.1471 0.1471
0.63937 5143 0 0.6093 1.0000 0.1471 0.7248 0.7248 1.0000 0.3893 0.1471 0.1471 0.1471 0.1471
0.63944 5141 0 0.6093 1.0000 0.1471 0.7248 0.7248 1.0000 0.3892 0.1471 0.1471 0.1471 0.1471
0.63951 5141 0 0.6092 1.0000 0.1470 0.7248 0.7248 1.0000 0.3891 0.1470 0.1470 0.1470 0.1470
0.63958 5139 0 0.6092 1.0000 0.1470 0.7247 0.7247 1.0000 0.3891 0.1470 0.1470 0.1470 0.1470
0.63965 5139 0 0.6092 1.0000 0.1470 0.7247 0.7247 1.0000 0.3891 0.1470 0.1470 0.1470 0.1470
0.63972 5138 0 0.6091 1.0000 0.1469 0.7247 0.7247 1.0000 0.3891 0.1469 0.1469 0.1469 0.1469
0.63979 5137 0 0.6091 1.0000 0.1469 0.7247 0.7247 1.0000 0.3891 0.1469 0.1469 0.1469 0.1469
0.63986 5136 0 0.6091 1.0000 0.1469 0.7246 0.7246 1.0000 0.3890 0.1469 0.1469 0.1469 0.1469
0.63993 5135 0 0.6090 1.0000 0.1468 0.7246 0.7246 1.0000 0.3889 0.1468 0.1468 0.1468 0.1468
0.64000 5134 0 0.6090 1.0000 0.1467 0.7245 0.7245 1.0000 0.3889 0.1467 0.1467 0.1467 0.1467
0.64007 5132 0 0.6089 1.0000 0.1467 0.7245 0.7245 1.0000 0.3888 0.1467 0.1467 0.1467 0.1467
0.64014 5132 0 0.6089 1.0000 0.1466 0.7244 0.7244 1.0000 0.3887 0.1466 0.1466 0.1466 0.1466
0.64021 5130 0 0.6088 1.0000 0.1466 0.7244 0.7244 1.0000 0.3886 0.1466 0.1466 0.1466 0.1466
0.64028 5130 0 0.6088 1.0000 0.1465 0.7243 0.7243 1.0000 0.3885 0.1465 0.1465 0.1465 0.1465
0.64035 5129 0 0.6087 1.0000 0.1465 0.7243 0.7243 1.0000 0.3884 0.1465 0.1465 0.1465 0.1465
0.64042 5128 0 0.6087 1.0000 0.1464 0.7243 0.7243 1.0000 0.3884 0.1464 0.1464 0.1464 0.1464
0.64049 5127 0 0.6086 1.0000 0.1464 0.7242 0.7242 1.0000 0.3883 0.1464 0.1464 0.1464 0.1464
0.64056 5125 0 0.6086 1.0000 0.1463 0.7242 0.7242 1.0000 0.3882 0.1463 0.1463 0.1463 0.1463
0.64063 5125 0 0.6086 1.0000 0.1463 0.7241 0.7241 1.0000 0.3881 0.1463 0.1463 0.1463 0.1463
0.64070 5123 0 0.6085 1.0000 0.1462 0.7241 0.7241 1.0000 0.3880 0.1462 0.1462 0.1462 0.1462
0.64077 5123 0 0.6085 1.0000 0.1462 0.7240 0.7240 1.0000 0.3880 0.1462 0.1462 0.1462 0.1462
0.64084 5122 0 0.6084 1.0000 0.1461 0.7240 0.7240 1.0000 0.3879 0.1461 0.1461 0.1461 0.1461
0.64091 5121 0 0.6084 1.0000 0.1461 0.7240 0.7240 1.0000 0.3878 0.1461 0.1461 0.1461 0.1461
0.64098 5120 0 0.6083 1.0000 0.1460 0.7239 0.7239 1.0000 0.3877 0.1460 0.1460 0.1460 0.1460
0.64105 5119 0 0.6083 1.0000 0.1460 0.7239 0.7239 1.0000 0.3876 0.1460 0.1460 0.1460 0.1460
0.64112 5118 0 0.6083 1.0000 0.1459 0.7238 0.7238 1.0000 0.3876 0.1459 0.1459 0.1459 0.1459
0.64119 5116 0 0.6082 1.0000 0.1459 0.7238 0.7238 1.0000 0.3875 0.1459 0.1459 0.1459 0.1459
0.64126 5116 0 0.6082 1.0000 0.1459 0.7238 0.7238 1.0000 0.3874 0.1459 0.1459 0.1459 0.1459
0.64133 5114 0 0.6082 1.0000 0.1458 0.7237 0.7237 1.0000 0.3874 0.1458 0.1458 0.1458 0.1458
0.64140 5114 0 0.6081 1.0000 0.1458 0.7237 0.7237 1.0000 0.3874 0.1458 0.1458 0.1458 0.1458
0.64147 5113 0 0.6081 1.0000 0.1458 0.7237 0.7237 1.0000 0.3874 0.1458 0.1458 0.1458 0.1458
0.64154 5112 0 0.6081 1.0000 0.1458 0.7237 0.7237 1.0000 0.3874 0.1458 0.1458 0.1458 0.1458
0.64161 5111 0 0.6081 1.0000 0.1458 0.7236 0.7236 1.0000 0.3873 0.1458 0.1458 0.1458 0.1458
0.64168 5110 0 0.6080 1.0000 0.1457 0.7236 0.7236 1.0000 0.3872 0.1457 0.1457 0.1457 0.1457
0.64175 5109 0 0.6080 1.0000 0.1457 0.7236 0.7236 1.0000 0.3872 0.1457 0.1457 0.1457 0.1457
0.64182 5107 0 0.6080 1.0000 0.1457 0.7235 0.7235 1.0000 0.3872 0.1457 0.1457 0.1457 0.1457
0.64189 5107 0 0.6079 1.0000 0.1456 0.7235 0.7235 1.0000 0.3871 0.1456 0.1456 0.1456 0.1456
0.64196 5105 0 0.6079 1.0000 0.1456 0.7235 0.7235 1.0000 0.3871 0.1456 0.1456 0.1456 0.1456
0.64203 5105 0 0.6078 1.0000 0.1455 0.7234 0.7234 1.0000 0.3870 0.1455 0.1455 0.1455 0.1455
0.64210 5104 0 0.6078 1.0000 0.1455 0.7234 0.7234 1.0000 0.3870 0.1455 0.1455 0.1455 0.1455
0.64217 5103 0 0.6078 1.0000 0.1455 0.7233 0.7233 1.0000 0.3869 0.1455 0.1455 0.1455 0.1455
0.64224 5102 0 0.6077 1.0000 0.1454 0.7233 0.7233 1.0000 0.3868 0.1454 0.1454 0.1454 0.1454
0.64231 5101 0 0.6077 1.0000 0.1454 0.7233 0.7233 1.0000 0.3867 0.1454 0.1454 0.1454 0.1454
0.64238 5100 0 0.6077 1.0000 0.1453 0.7232 0.7232 1.0000 0.3867 0.1453 0.1453 0.1453 0.1453
0.64245 5098 0 0.6076 1.0000 0.1453 0.7232 0.7232 1.0000 0.3867 0.1453 0.1453 0.1453 0.1453
0.64252 5098 0 0.6076 1.0000 0.1453 0.7232 0.7232 1.0000 0.3867 0.1453 0.1453 0.1453 0.1453
0.64259 5097 0 0.6075 1.0000 0.1452 0.7231 0.7231 1.0000 0.3866 0.1452 0.1452 0.1452 0.1452
0.64266 5096 0 0.6075 1.0000 0.1452 0.7231 0.7231 1.0000 0.3865 0.1452 0.1452 0.1452 0.1452
0.64273 5095 0 0.6075 1.0000 0.1451 0.7230 0.7230 1.0000 0.3864 0.1451 0.1451 0.1451 0.1451
0.64280 5094 0 0.6074 1.0000 0.1451 0.7230 0.7230 1.0000 0.3863 0.1451 0.1451 0.1451 0.1451
0.64287 5093 0 0.6074 1.0000 0.1450 0.7230 0.7230 1.0000 0.3863 0.1450 0.1450 0.1450 0.1450
0.64294 5091 0 0.6073 1.0000 0.1450 0.7229 0.7229 1.0000 0.3862 0.1450 0.1450 0.1450 0.1450
0.64301 5091 0 0.6073 1.0000 0.1449 0.7229 0.7229 1.0000 0.3861 0.1449 0.1449 0.1449 0.1449
0.64308 5089 0 0.6072 1.0000 0.1449 0.7228 0.7228 1.0000 0.3860 0.1449 0.1449 0.1449 0.1449
0.64315 5089 0 0.6072 1.0000 0.1448 0.7228 0.7228 1.0000 0.3859 0.1448 0.1448 0.1448 0.1448
0.64322 5088 0 0.6072 1.0000 0.1448 0.7228 0.7228 1.0000 0.3859 0.1448 0.1448 0.1448 0.1448
0.64329 5087 0 0.6072 1.0000 0.1448 0.7227 0.7227 1.0000 0.3859 0.1448 0.1448 0.1448 0.1448
0.64336 5086 0 0.6071 1.0000 0.1448 0.7227 0.7227 1.0000 0.3859 0.1448 0.1448 0.1448 0.1448
0.64343 5085 0 0.6071 1.0000 0.1448 0.7227 0.7227 1.0000 0.3859 0.1448 0.1448 0.1448 0.1448
0.64350 5084 0 0.6071 1.0000 0.1447 0.7226 0.7226 1.0000 0.3858 0.1447 0.1447 0.1447 0.1447
0.64357 5082 0 0.6070 1.0000 0.1447 0.7226 0.7226 1.0000 0.3857 0.1447 0.1447 0.1447 0.1447
0.64364 5082 0 0.6070 1.0000 0.1446 0.7226 0.7226 1.0000 0.3856 0.1446 0.1446 0.1446 0.1446
0.64371 5080 0 0.6069 1.0000 0.1446 0.7225 0.7225 1.0000 0.3855 0.1446 0.1446 0.1446 0.1446
0.64378 5080 0 0.6069 1.0000 0.1446 0.7225 0.7225 1.0000 0.3855 0.1446 0.1446 0.1446 0.1446
0.64385 5079 0 0.6069 1.0000 0.1445 0.7225 0.7225 1.0000 0.3855 0.1445 0.1445 0.1445 0.1445
0.64392 5078 0 0.6068 1.0000 0.1445 0.7224 0.7224 1.0000 0.3854 0.1445 0.1445 0.1445 0.1445
0.64399 5077 0 0.6068 1.0000 0.1444 0.7224 0.7224 1.0000 0.3853 0.1444 0.1444 0.1444 0.1444
0.64406 5076 0 0.6067 1.0000 0.1444 0.7223 0.7223 1.0000 0.3852 0.1444 0.1444 0.1444 0.1444
0.64413 5075 0 0.6067 1.0000 0.1443 0.7223 0.7223 1.0000 0.3851 0.1443 0.1443 0.1443 0.1443
0.64420 5073 0 0.6067 1.0000 0.1443 0.7222 0.7222 1.0000 0.3850 0.1443 0.1443 0.1443 0.1443
0.64427 5073 0 0.6066 1.0000 0.1442 0.7222 0.7222 1.0000 0.3850 0.1442 0.1442 0.1442 0.1442
0.64434 5072 0 0.6066 1.0000 0.1442 0.7222 0.7222 1.0000 0.3849 0.1442 0.1442 0.1442 0.1442
0.64441 5071 0 0.6065 1.0000 0.1441 0.7221 0.7221 1.0000 0.3849 0.1441 0.1441 0.1441 0.1441
0.64448 5070 0 0.6065 1.0000 0.1441 0.7221 0.7221 1.0000 0.3848 0.1441 0.1441 0.1441 0.1441
0.64456 5069 0 0.6065 1.0000 0.1441 0.7220 0.7220 1.0000 0.3847 0.1441 0.1441 0.1441 0.1441
0.64463 5068 0 0.6064 1.0000 0.1440 0.7220 0.7220 1.0000 0.3846 0.1440 0.1440 0.1440 0.1440
0.64470 5066 0 0.6064 1.0000 0.1440 0.7220 0.7220 1.0000 0.3846 0.1440 0.1440 0.1440 0.1440
0.64477 5066 0 0.6063 1.0000 0.1439 0.7219 0.7219 1.0000 0.3846 0.1439 0.1439 0.1439 0.1439
0.64484 5064 0 0.6063 1.0000 0.1439 0.7219 0.7219 1.0000 0.3845 0.1439 0.1439 0.1439 0.1439
0.64491 5064 0 0.6063 1.0000 0.1439 0.7219 0.7219 1.0000 0.3844 0.1439 0.1439 0.1439 0.1439
0.64498 5063 0 0.6062 1.0000 0.1438 0.7218 0.7218 1.0000 0.3844 0.1438 0.1438 0.1438 0.1438
0.64505 5062 0 0.6062 1.0000 0.1438 0.7218 0.7218 1.0000 0.3844 0.1438 0.1438 0.1438 0.1438
0.64512 5061 0 0.6062 1.0000 0.1438 0.7218 0.7218 1.0000 0.3843 0.1438 0.1438 0.1438 0.1438
0.64519 5060 0 0.6061 1.0000 0.1437 0.7217 0.7217 1.0000 0.3842 0.1437 0.1437 0.1437 0.1437
0.64526 5059 0 0.6061 1.0000 0.1437 0.7217 0.7217 1.0000 0.3842 0.1437 0.1437 0.1437 0.1437
0.64533 5057 0 0.6061 1.0000 0.1437 0.7217 0.7217 1.0000 0.3842 0.1437 0.1437 0.1437 0.1437
0.64540 5057 0 0.6060 1.0000 0.1437 0.7216 0.7216 1.0000 0.3842 0.1437 0.1437 0.1437 0.1437
0.64547 5055 0 0.6060 1.0000 0.1436 0.7216 0.7216 1.0000 0.3841 0.1436 0.1436 0.1436 0.1436
0.64554 5055 0 0.6060 1.0000 0.1436 0.7216 0.7216 1.0000 0.3841 0.1436 0.1436 0.1436 0.1436
0.64561 5054 0 0.6059 1.0000 0.1436 0.7215 0.7215 1.0000 0.3840 0.1436 0.1436 0.1436 0.1436
0.64568 5053 0 0.6059 1.0000 0.1435 0.7215 0.7215 1.0000 0.3839 0.1435 0.1435 0.1435 0.1435
0.64575 5052 0 0.6059 1.0000 0.1435 0.7215 0.7215 1.0000 0.3838 0.1435 0.1435 0.1435 0.1435
0.64582 5051 0 0.6058 1.0000 0.1434 0.7214 0.7214 1.0000 0.3838 0.1434 0.1434 0.1434 0.1434
0.64589 5050 0 0.6058 1.0000 0.1434 0.7214 0.7214 1.0000 0.3838 0.1434 0.1434 0.1434 0.1434
0.64596 5048 0 0.6057 1.0000 0.1433 0.7213 0.7213 1.0000 0.3837 0.1433 0.1433 0.1433 0.1433
0.64603 5048 0 0.6057 1.0000 0.1433 0.7213 0.7213 1.0000 0.3836 0.1433 0.1433 0.1433 0.1433
0.64610 5047 0 0.6056 1.0000 0.1432 0.7212 0.7212 1.0000 0.3835 0.1432 0.1432 0.1432 0.1432
0.64617 5046 0 0.6056 1.0000 0.1432 0.7212 0.7212 1.0000 0.3834 0.1432 0.1432 0.1432 0.1432
0.64624 5045 0 0.6056 1.0000 0.1431 0.7212 0.7212 1.0000 0.3833 0.1431 0.1431 0.1431 0.1431
0.64631 5044 0 0.6055 1.0000 0.1431 0.7211 0.7211 1.0000 0.3833 0.1431 0.1431 0.1431 0.1431
0.64638 5043 0 0.6055 1.0000 0.1431 0.7211 0.7211 1.0000 0.3832 0.1431 0.1431 0.1431 0.1431
0.64645 5041 0 0.6054 1.0000 0.1430 0.7211 0.7211 1.0000 0.3831 0.1430 0.1430 0.1430 0.1430
0.64652 5041 0 0.6054 1.0000 0.1430 0.7210 0.7210 1.0000 0.3831 0.1430 0.1430 0.1430 0.1430
0.64659 5039 0 0.6054 1.0000 0.1429 0.7210 0.7210 1.0000 0.3830 0.1429 0.1429 0.1429 0.1429
0.64666 5039 0 0.6054 1.0000 0.1429 0.7210 0.7210 1.0000 0.3830 0.1429 0.1429 0.1429 0.1429
0.64673 5038 0 0.6053 1.0000 0.1429 0.7209 0.7209 1.0000 0.3830 0.1429 0.1429 0.1429 0.1429
0.64680 5037 0 0.6053 1.0000 0.1429 0.7209 0.7209 1.0000 0.3829 0.1429 0.1429 0.1429 0.1429
0.64687 5036 0 0.6052 1.0000 0.1428 0.7208 0.7208 1.0000 0.3829 0.1428 0.1428 0.1428 0.1428
